reviewerID,product,overall,ReviewTime,ReviewDay,ITBin,userID,itemID,TDayCat
A1LG1DKUZXGJ6J,B00A0J084Y,3.0,2013-04-02,2911,51,192,354,1481
AHUT55E980RDR,B00A0J084Y,5.0,2013-05-10,2949,51,1159,354,1519
AAA0TUKS5VBSA,B00A0J084Y,4.0,2013-03-26,2904,50,1077,354,1474
A28TWWUAWFVCTR,B00A0J084Y,4.0,2013-03-31,2909,51,432,354,1479
A3KVGQGXFD9JBP,B00A0J084Y,5.0,2013-03-22,2900,50,901,354,1470
ALE3ORJUOOAHV,B00A0J084Y,5.0,2013-04-06,2915,51,1194,354,1485
AT28RL25Q2OLK,B00A0J084Y,5.0,2013-04-05,2914,51,1272,354,1484
A2ZKQC0XCIIAEM,B00A0J084Y,5.0,2013-03-31,2909,51,692,354,1479
A2MSQNPTNAAGL1,B00A0J084Y,5.0,2013-05-03,2942,51,564,354,1512
A3FBM0RMCMAABV,B00A0J084Y,5.0,2013-04-18,2927,51,842,354,1497
A3S3R88HA0HZG3,B00A0J084Y,5.0,2013-03-26,2904,50,978,354,1474
A2L0WJMOT484GM,B00A0J084Y,4.0,2013-04-05,2914,51,546,354,1484
A3LGT6UZL99IW1,B00A0J084Y,5.0,2013-04-07,2916,51,906,354,1486
A2ULQOGN59LDNK,B00A0J084Y,5.0,2013-03-30,2908,51,632,354,1478
A2068BC3ZXAVJQ,B00A0J084Y,4.0,2013-04-15,2924,51,341,354,1494
A12E0Y0J6584RT,B00A0J084Y,5.0,2013-04-14,2923,51,21,354,1493
A3G007LQX6KGOD,B00A0J084Y,5.0,2013-03-30,2908,51,854,354,1478
A1R1BFJCMWX0Y3,B00A0J084Y,4.0,2013-03-26,2904,50,246,354,1474
A28N2AWOVO2PB,B00A0J084Y,5.0,2013-04-18,2927,51,430,354,1497
A1GNYV0RA0EQSS,B00A0J084Y,5.0,2013-04-05,2914,51,146,354,1484
A3Y0IB3VYLD6A,B00A0J084Y,4.0,2013-07-18,3018,52,1014,354,1588
A379IB3EYAEL5,B00A0J084Y,3.0,2013-03-29,2907,50,757,354,1477
A11I1I9QLMAM1A,B00A0J084Y,4.0,2013-03-23,2901,50,12,354,1471
A33PVCHCQ2BTN0,B00A0J084Y,5.0,2013-04-02,2911,51,728,354,1481
A3K91X9X2ARDOK,B00A0J084Y,4.0,2013-03-28,2906,50,898,354,1476
A156P4FPL8OGXB,B00A0J084Y,4.0,2013-04-04,2913,51,48,354,1483
A2UKE7GIVC7XFW,B00A0J084Y,4.0,2013-03-29,2907,50,631,354,1477
A96JD9312DHWC,B00A0J084Y,5.0,2013-04-05,2914,51,1068,354,1484
A2J8DE8R94ZB02,B00A0J084Y,4.0,2013-04-07,2916,51,531,354,1486
A3MUSWDCTZINQZ,B00A0J084Y,3.0,2013-03-27,2905,50,926,354,1475
ACR4HKUT808U1,B00A0J084Y,4.0,2013-04-21,2930,51,1100,354,1500
A20L63B48RPSOH,B00A0J084Y,4.0,2013-04-18,2927,51,344,354,1497
A2V92F5R7MLCVI,B00A0J084Y,3.0,2013-04-01,2910,51,647,354,1480
A1J5HIF41ENSMZ,B00A0J09C0,3.0,2013-04-04,2913,51,174,355,1483
A2JAEZ0FMAMJVW,B00A0J09C0,5.0,2013-03-28,2906,50,532,355,1476
A3G5MOHY1U635N,B00A0J09C0,5.0,2013-03-10,2888,50,855,355,1458
A3FEGTOLCWXSV4,B00A0J09C0,3.0,2013-04-01,2910,51,845,355,1480
A2LAS014NSRW72,B00A0J09C0,5.0,2013-03-27,2905,50,548,355,1475
AIFLY2HF8NS8U,B00A0J09C0,5.0,2013-03-27,2905,50,1163,355,1475
A1T61QP7QHYBRQ,B00A0J09C0,3.0,2013-04-03,2912,51,262,355,1482
A3F2VVIQIY6U64,B00A0J09C0,4.0,2013-04-14,2923,51,840,355,1493
A3DS0VAXL90E26,B00A0J09C0,4.0,2013-03-26,2904,50,820,355,1474
A1DO6DKWF3CMBD,B00A0J09C0,5.0,2013-05-24,2963,51,118,355,1533
A2CNGARED6OWWU,B00A0J09C0,5.0,2013-04-17,2926,51,463,355,1496
A3EP6YVAYS9YM3,B00A0J09C0,3.0,2013-02-11,2861,50,833,355,1431
A3EK2KTYHJCPB9,B00A0J09C0,5.0,2013-03-29,2907,50,830,355,1477
AYNAH993VDECT,B00A0J09C0,4.0,2013-04-10,2919,51,1331,355,1489
AZFHSPEZUPGD2,B00A0J09C0,3.0,2013-04-27,2936,51,1338,355,1506
A1DH3QDZX8Z7GO,B00A0J09C0,5.0,2013-03-05,2883,50,116,355,1453
A2IFKH3TJ10387,B00A0J09C0,4.0,2013-05-15,2954,51,524,355,1524
A3NHUQ33CFH3VM,B00A0J09C0,5.0,2013-03-25,2903,50,931,355,1473
A18YMFFJW974QS,B00A0J09C0,4.0,2013-03-23,2901,50,76,355,1471
A2ZY49IDE6TY5I,B00A0J09C0,4.0,2013-03-28,2906,50,693,355,1476
A16EIVIBBXFAQ0,B00A0J09C0,5.0,2013-04-08,2917,51,57,355,1487
ALNFHVS3SC4FV,B00A0J09C0,4.0,2013-04-12,2921,51,1198,355,1491
A10ZBR6O8S8OCY,B00A0J09C0,5.0,2013-03-28,2906,50,8,355,1476
A2BLFCOPSMBOZ9,B00A0J09C0,5.0,2013-04-01,2910,51,453,355,1480
A3OJX18B60PJR9,B00A0J09C0,5.0,2013-04-24,2933,51,943,355,1503
A34IBXM7E8CPWE,B00A0J09C0,5.0,2013-02-05,2855,50,737,355,1425
ACVDL5QRCOPE1,B00A0J09C0,5.0,2013-04-16,2925,51,1102,355,1495
A2LW5AL0KQ9P1M,B00A0J09C0,4.0,2013-03-27,2905,50,550,355,1475
A100WO06OQR8BQ,B00A0J09C0,5.0,2013-03-25,2903,50,0,355,1473
AMS2CPERWN7JV,B00A0J09C0,4.0,2013-05-15,2954,51,1211,355,1524
AY3D7DG5L5WCK,B00A0J09C0,5.0,2013-04-10,2919,51,1325,355,1489
AOTMP0OKJOUWI,B00A0J09C0,5.0,2013-03-30,2908,51,1233,355,1478
A28IIVKXOE1ATF,B00A0J09C0,5.0,2013-03-26,2904,50,429,355,1474
A36MP37DITBU6F,B00A0J09C0,5.0,2013-03-27,2905,50,753,355,1475
A1L7R2764ED46Y,B00A0J09C0,5.0,2013-04-11,2920,51,190,355,1490
A22PUBSSNP54L,B00A0J09C0,5.0,2013-03-28,2906,50,367,355,1476
ACYR6O588USK,B00A0J09C0,5.0,2013-04-06,2915,51,1105,355,1485
A2WB4OWBUH2VQX,B00A0J09C0,5.0,2013-04-06,2915,51,657,355,1485
A35HOUWHAYZZN6,B00A0J09C0,5.0,2013-04-15,2924,51,746,355,1494
A1XJ3M3JTMD3HZ,B00A0J09C0,5.0,2013-02-21,2871,50,309,355,1441
AT53ZTTO707MB,B00A0J09C0,5.0,2013-04-05,2914,51,1273,355,1484
A26MBVPPXZN1YM,B00A0J09C0,5.0,2013-03-11,2889,50,407,355,1459
A2XA8CW5DF4MNZ,B00A0J09C0,5.0,2013-04-09,2918,51,671,355,1488
A24RCBRDXRXR0Y,B00A0J09C0,4.0,2013-04-04,2913,51,387,355,1483
A1VYFEJM12ZP11,B00A0J09C0,5.0,2013-03-28,2906,50,287,355,1476
A19XMHRB3G4DIR,B00A0J09C0,3.0,2013-03-27,2905,50,89,355,1475
A244CRJ2QSVLZ4,B00A0J09C0,5.0,2013-04-10,2919,51,385,355,1489
A1ZU55TM45Y2R8,B00A0J09C0,5.0,2013-03-27,2905,50,336,355,1475
ATLO3YXU2BC16,B00A0J09C0,5.0,2013-03-27,2905,50,1281,355,1475
A7RFDGVXDYQLJ,B00A0J09C0,5.0,2013-03-27,2905,50,1051,355,1475
A15NS9ERV7LT7A,B00A0J09C0,5.0,2013-03-16,2894,50,51,355,1464
A1F5O1USOUOOXI,B00A0J09C0,5.0,2013-01-31,2850,49,135,355,1420
A2UEB48LAWFUCW,B00A0J09C0,4.0,2013-04-08,2917,51,629,355,1487
AZMY6E8B52L2T,B00A0J09C0,5.0,2014-02-12,3227,56,1339,355,1797
A3VI2VETB90ZG5,B00A0J09C0,5.0,2013-04-02,2911,51,1008,355,1481
AOAOARIH72UWI,B00A0J09C0,4.0,2013-04-17,2926,51,1228,355,1496
AQIJ3ZEEVCIKU,B00A0J09C0,5.0,2013-03-29,2907,50,1251,355,1477
A1VBDMNT6I8RE5,B00A0J09C0,5.0,2013-04-01,2910,51,281,355,1480
A3D9NUCR4RXDPY,B00A0J09C0,5.0,2013-03-28,2906,50,815,355,1476
A27H9DOUGY9FOS,B00A0J09C0,4.0,2013-03-26,2904,50,417,355,1474
A2R1HUYHXV7H18,B00A0J09C0,5.0,2013-03-27,2905,50,598,355,1475
A3U1WPDQLP9CQ,B00A0J09C0,4.0,2013-02-05,2855,50,994,355,1425
A33Y8C4818EJL0,B00A0J09C0,5.0,2013-04-17,2926,51,732,355,1496
A35LT14WG5BX0T,B00A0J09C0,5.0,2013-04-18,2927,51,749,355,1497
A2VH0UT5EQFB6P,B00A0J09C0,5.0,2013-03-26,2904,50,650,355,1474
ATANE2SC44592,B00A0J09C0,4.0,2013-04-08,2917,51,1275,355,1487
A4BNJSZVARL5W,B00A0J09C0,5.0,2013-03-28,2906,50,1017,355,1476
A1UQBFCERIP7VJ,B00A0J09C0,5.0,2013-04-08,2917,51,274,355,1487
A1F1A0QQP2XVH5,B00A0J09C0,4.0,2013-03-28,2906,50,134,355,1476
A2DA2NJZ2RIYAB,B00A0J09C0,5.0,2013-05-17,2956,51,472,355,1526
A20MMOYFA8BTNR,B00A0J09C0,5.0,2013-05-25,2964,51,345,355,1534
A2HTPS0JV3Q8ZD,B00A0J09C0,5.0,2013-05-08,2947,51,520,355,1517
A1FPQ54AIB26L0,B00A0J09C0,5.0,2013-03-30,2908,51,141,355,1478
A3GMVCTJTHYG1F,B00A0J09C0,4.0,2013-04-06,2915,51,860,355,1485
AM8J1UVGVYAL4,B00A0J09C0,5.0,2013-05-15,2954,51,1203,355,1524
A2QDOJFFLFGF18,B00A0J09C0,5.0,2013-03-28,2906,50,592,355,1476
A3J029KBNG5MNP,B00A0J09C0,5.0,2013-04-30,2939,51,884,355,1509
AGEKVD8JPZQMT,B00A0J09C0,4.0,2013-04-03,2912,51,1143,355,1482
A2TO2BN3P4C00L,B00A0J09C0,4.0,2013-03-10,2888,50,624,355,1458
A1MZL91Z44RN06,B00A0J09C0,5.0,2013-03-27,2905,50,210,355,1475
AHUT55E980RDR,B00A0J09C0,4.0,2013-03-31,2909,51,1159,355,1479
AAA0TUKS5VBSA,B00A0J09C0,3.0,2013-03-28,2906,50,1077,355,1476
A3KVGQGXFD9JBP,B00A0J09C0,5.0,2013-05-16,2955,51,901,355,1525
A3UKWQS8SRW6IO,B00A0J09C0,2.0,2013-04-05,2914,51,997,355,1484
A105S56ODHGJEK,B00A0J09C0,5.0,2013-05-14,2953,51,2,355,1523
A1MOQWCGVZ6YA2,B00A0J09C0,4.0,2013-04-18,2927,51,207,355,1497
A3LGT6UZL99IW1,B00A0J09C0,3.0,2013-03-27,2905,50,906,355,1475
A2ULQOGN59LDNK,B00A0J09C0,5.0,2013-05-10,2949,51,632,355,1519
AJ9AE2BVND0GS,B00A0J09C0,5.0,2013-05-15,2954,51,1173,355,1524
A2068BC3ZXAVJQ,B00A0J09C0,5.0,2013-03-26,2904,50,341,355,1474
A1R1BFJCMWX0Y3,B00A0J09C0,3.0,2013-03-26,2904,50,246,355,1474
A6X1O3A5C5FX1,B00A0J09C0,4.0,2013-04-05,2914,51,1043,355,1484
A11I1I9QLMAM1A,B00A0J09C0,4.0,2013-03-21,2899,50,12,355,1469
A2IMLOJ2Z2QEU2,B00A0J09C0,3.0,2013-04-08,2917,51,527,355,1487
A1NOV41485TE0D,B00A0J09C0,5.0,2013-04-17,2926,51,216,355,1496
A2YW1MG1GKU8XD,B00A0J09C0,4.0,2013-04-11,2920,51,688,355,1490
A3K91X9X2ARDOK,B00A0J09C0,5.0,2013-04-11,2920,51,898,355,1490
A16YU3GRGCD95S,B00A0J09C0,5.0,2013-04-16,2925,51,61,355,1495
ANRD6B90QL0FF,B00A0J09C0,5.0,2013-01-25,2844,49,1224,355,1414
A3MUSWDCTZINQZ,B00A0J09C0,4.0,2013-03-27,2905,50,926,355,1475
A1IW1ANBV0DPVI,B00A0J09C0,4.0,2013-05-16,2955,51,170,355,1525
A2H667ZUNLNTF1,B00A0J09C0,5.0,2013-04-11,2920,51,513,355,1490
A3QD59N3M7O7KB,B00A0J09C0,4.0,2013-03-28,2906,50,958,355,1476
A2W2E6BPPYZO0T,B00A0J09C0,4.0,2013-02-27,2877,50,654,355,1447
A3CG93783LP0FO,B00A0J09C0,5.0,2013-03-27,2905,50,807,355,1475
A357B3PUHSVQA,B00A0J09C0,5.0,2013-04-08,2917,51,743,355,1487
A2JAEZ0FMAMJVW,B00A0J09G6,4.0,2013-03-28,2906,50,532,356,1476
A2LAS014NSRW72,B00A0J09G6,4.0,2013-03-27,2905,50,548,356,1475
AIFLY2HF8NS8U,B00A0J09G6,4.0,2013-03-27,2905,50,1163,356,1475
A914TQVHI872U,B00A0J09G6,5.0,2013-04-01,2910,51,1063,356,1480
A2OCDK0BOW6UCY,B00A0J09G6,4.0,2013-03-29,2907,50,576,356,1477
ADY836HK6QSYR,B00A0J09G6,4.0,2013-03-28,2906,50,1114,356,1476
AK7CAW3N1XZV6,B00A0J09G6,4.0,2013-01-27,2846,49,1180,356,1416
A3EP6YVAYS9YM3,B00A0J09G6,5.0,2013-03-28,2906,50,833,356,1476
AYNAH993VDECT,B00A0J09G6,4.0,2013-04-16,2925,51,1331,356,1495
A19FRW264WZTGP,B00A0J09G6,4.0,2013-04-03,2912,51,82,356,1482
A3A7Y3TSPPZU9T,B00A0J09G6,5.0,2013-03-25,2903,50,784,356,1473
AZFHSPEZUPGD2,B00A0J09G6,3.0,2013-04-27,2936,51,1338,356,1506
A3PEOF0GX4EN38,B00A0J09G6,5.0,2013-03-28,2906,50,949,356,1476
A2RX62V4E2BF5Z,B00A0J09G6,4.0,2013-04-02,2911,51,606,356,1481
A3NHUQ33CFH3VM,B00A0J09G6,5.0,2013-03-24,2902,50,931,356,1472
A25C2M3QF9G7OQ,B00A0J09G6,4.0,2013-03-29,2907,50,396,356,1477
A16EIVIBBXFAQ0,B00A0J09G6,3.0,2013-04-07,2916,51,57,356,1486
AEL6CQNQXONBX,B00A0J09G6,3.0,2013-04-06,2915,51,1123,356,1485
A3R4794K2RVU1S,B00A0J09G6,3.0,2013-04-03,2912,51,968,356,1482
ALNFHVS3SC4FV,B00A0J09G6,4.0,2013-04-12,2921,51,1198,356,1491
A10ZBR6O8S8OCY,B00A0J09G6,5.0,2013-04-01,2910,51,8,356,1480
AE12AEJFCOGGY,B00A0J09G6,5.0,2013-06-20,2990,52,1117,356,1560
ACVDL5QRCOPE1,B00A0J09G6,5.0,2013-04-16,2925,51,1102,356,1495
A3JUHP1E3WUHEA,B00A0J09G6,5.0,2013-04-05,2914,51,893,356,1484
AMS2CPERWN7JV,B00A0J09G6,5.0,2013-05-13,2952,51,1211,356,1522
AY3D7DG5L5WCK,B00A0J09G6,5.0,2013-04-07,2916,51,1325,356,1486
AOTMP0OKJOUWI,B00A0J09G6,3.0,2013-03-30,2908,51,1233,356,1478
A36MP37DITBU6F,B00A0J09G6,5.0,2013-03-27,2905,50,753,356,1475
A2DG63DN704LOI,B00A0J09G6,4.0,2013-04-15,2924,51,473,356,1494
A1QO88MU0PYJON,B00A0J09G6,5.0,2013-02-16,2866,50,243,356,1436
A1L7R2764ED46Y,B00A0J09G6,5.0,2013-04-11,2920,51,190,356,1490
A3R5GTYQ50QVMD,B00A0J09G6,5.0,2013-03-26,2904,50,969,356,1474
A2WB4OWBUH2VQX,B00A0J09G6,3.0,2013-04-06,2915,51,657,356,1485
A35HOUWHAYZZN6,B00A0J09G6,5.0,2013-04-17,2926,51,746,356,1496
ALYZJ7W14YS26,B00A0J09G6,5.0,2013-04-04,2913,51,1202,356,1483
A2XA8CW5DF4MNZ,B00A0J09G6,5.0,2013-04-08,2917,51,671,356,1487
A2KWQ64TRHB3YH,B00A0J09G6,5.0,2013-01-25,2844,49,545,356,1414
A24RCBRDXRXR0Y,B00A0J09G6,5.0,2013-04-07,2916,51,387,356,1486
A1YVDY3TISDRE1,B00A0J09G6,5.0,2013-03-25,2903,50,320,356,1473
A244CRJ2QSVLZ4,B00A0J09G6,5.0,2013-04-11,2920,51,385,356,1490
A1E1LEVQ9VQNK,B00A0J09G6,4.0,2013-03-28,2906,50,123,356,1476
A1ZU55TM45Y2R8,B00A0J09G6,5.0,2013-04-14,2923,51,336,356,1493
AYB4ELCS5AM8P,B00A0J09G6,5.0,2013-03-31,2909,51,1327,356,1479
A1F5O1USOUOOXI,B00A0J09G6,5.0,2013-04-05,2914,51,135,356,1484
A110RS7QL8Q1UX,B00A0J09G6,4.0,2013-03-19,2897,50,9,356,1467
A2UEB48LAWFUCW,B00A0J09G6,3.0,2013-04-08,2917,51,629,356,1487
AZMY6E8B52L2T,B00A0J09G6,5.0,2014-02-22,3237,56,1339,356,1807
A3VI2VETB90ZG5,B00A0J09G6,5.0,2013-04-03,2912,51,1008,356,1482
AOAOARIH72UWI,B00A0J09G6,4.0,2013-04-17,2926,51,1228,356,1496
A5A3C6XVDYUND,B00A0J09G6,4.0,2013-02-06,2856,50,1027,356,1426
AQIJ3ZEEVCIKU,B00A0J09G6,5.0,2013-03-31,2909,51,1251,356,1479
A1VBDMNT6I8RE5,B00A0J09G6,5.0,2013-04-02,2911,51,281,356,1481
A1AKQ1YUS4BT82,B00A0J09G6,3.0,2013-02-21,2871,50,100,356,1441
A6VSWJVTWEOII,B00A0J09G6,5.0,2013-04-20,2929,51,1042,356,1499
A2RKI7RPP5CJMG,B00A0J09G6,4.0,2013-01-28,2847,49,601,356,1417
A2R1HUYHXV7H18,B00A0J09G6,4.0,2013-04-10,2919,51,598,356,1489
A31RULW0KNYJ5H,B00A0J09G6,4.0,2013-03-29,2907,50,710,356,1477
A18LBGL7L9FEZV,B00A0J09G6,4.0,2013-03-26,2904,50,72,356,1474
A3U1WPDQLP9CQ,B00A0J09G6,4.0,2013-04-06,2915,51,994,356,1485
A35LT14WG5BX0T,B00A0J09G6,5.0,2013-04-18,2927,51,749,356,1497
A25KKXUQQ0OLWB,B00A0J09G6,5.0,2013-03-27,2905,50,401,356,1475
A4BNJSZVARL5W,B00A0J09G6,5.0,2013-04-05,2914,51,1017,356,1484
A1E3OB6QMBKRYZ,B00A0J09G6,3.0,2013-03-27,2905,50,124,356,1475
A1UQBFCERIP7VJ,B00A0J09G6,5.0,2013-04-06,2915,51,274,356,1485
A1F1A0QQP2XVH5,B00A0J09G6,4.0,2013-03-29,2907,50,134,356,1477
A2DA2NJZ2RIYAB,B00A0J09G6,5.0,2013-05-17,2956,51,472,356,1526
A7OCP4P0S4YO8,B00A0J09G6,4.0,2013-03-26,2904,50,1050,356,1474
A35Q0RBM3YNQNF,B00A0J09G6,3.0,2013-03-28,2906,50,751,356,1476
A2HTPS0JV3Q8ZD,B00A0J09G6,5.0,2013-04-10,2919,51,520,356,1489
A210SPRGOOG2D0,B00A0J09G6,4.0,2013-02-21,2871,50,346,356,1441
A1UMSB7LAW0RIR,B00A0J09G6,4.0,2013-04-01,2910,51,273,356,1480
A2QDOJFFLFGF18,B00A0J09G6,5.0,2013-04-05,2914,51,592,356,1484
A3J029KBNG5MNP,B00A0J09G6,5.0,2013-04-02,2911,51,884,356,1481
AGEKVD8JPZQMT,B00A0J09G6,5.0,2013-04-03,2912,51,1143,356,1482
A2TO2BN3P4C00L,B00A0J09G6,5.0,2013-03-01,2879,50,624,356,1449
A1QBOC76MIOJYP,B00A0J09G6,3.0,2013-05-13,2952,51,241,356,1522
AHUT55E980RDR,B00A0J09G6,4.0,2013-05-09,2948,51,1159,356,1518
AAA0TUKS5VBSA,B00A0J09G6,4.0,2013-03-28,2906,50,1077,356,1476
A3IUW081KXD3PE,B00A0J09G6,5.0,2013-05-13,2952,51,883,356,1522
A3S3R88HA0HZG3,B00A0J09G6,4.0,2013-03-27,2905,50,978,356,1475
A1MOQWCGVZ6YA2,B00A0J09G6,1.0,2013-04-18,2927,51,207,356,1497
A2ULQOGN59LDNK,B00A0J09G6,5.0,2013-05-02,2941,51,632,356,1511
ARBKYIVNYWK3C,B00A0J09G6,5.0,2013-02-11,2861,50,1261,356,1431
A2SPI5WNZLOJ2U,B00A0J09G6,3.0,2013-03-24,2902,50,613,356,1472
A2068BC3ZXAVJQ,B00A0J09G6,5.0,2013-04-15,2924,51,341,356,1494
A1LHAXBM5GBJS2,B00A0J09G6,4.0,2013-04-06,2915,51,193,356,1485
A12E0Y0J6584RT,B00A0J09G6,5.0,2013-04-14,2923,51,21,356,1493
A2YKWYC3WQJX5J,B00A0J09G6,3.0,2013-03-28,2906,50,684,356,1476
A1R1BFJCMWX0Y3,B00A0J09G6,3.0,2013-03-26,2904,50,246,356,1474
A2IMLOJ2Z2QEU2,B00A0J09G6,4.0,2013-04-18,2927,51,527,356,1497
A33PVCHCQ2BTN0,B00A0J09G6,5.0,2013-04-07,2916,51,728,356,1486
A1NOV41485TE0D,B00A0J09G6,5.0,2013-05-15,2954,51,216,356,1524
A3H7AOFQDPU0JV,B00A0J09G6,3.0,2013-03-28,2906,50,864,356,1476
A2UKE7GIVC7XFW,B00A0J09G6,5.0,2013-03-27,2905,50,631,356,1475
AY6A8KPYCE6B0,B00A0J09G6,3.0,2013-05-01,2940,51,1326,356,1510
A3MUSWDCTZINQZ,B00A0J09G6,4.0,2013-04-13,2922,51,926,356,1492
ACR4HKUT808U1,B00A0J09G6,4.0,2013-04-05,2914,51,1100,356,1484
A2S1YJ7VY05FVB,B00A0J09G6,3.0,2013-01-25,2844,49,608,356,1414
A2H667ZUNLNTF1,B00A0J09G6,5.0,2013-04-11,2920,51,513,356,1490
A2V92F5R7MLCVI,B00A0J09G6,5.0,2013-03-27,2905,50,647,356,1475
A2G04D4QZAXL15,B00A0J09G6,5.0,2013-04-10,2919,51,499,356,1489
A3CG93783LP0FO,B00A0J09G6,5.0,2013-03-27,2905,50,807,356,1475
A1D5RCOILPC9LX,B00A0J09G6,5.0,2013-04-01,2910,51,110,356,1480
A357B3PUHSVQA,B00A0J09G6,4.0,2013-04-10,2919,51,743,356,1489
A1YEPFLLH42OU1,B00A0J09G6,3.0,2013-03-15,2893,50,315,356,1463
A32XGYDA14KT13,B00A0J09GG,4.0,2013-03-30,2908,51,721,357,1478
A1VQI32QPYXU6F,B00A0J09GG,5.0,2013-03-28,2906,50,284,357,1476
A20F84KUBWM88B,B00A0J09GG,5.0,2013-03-25,2903,50,342,357,1473
A3AYSYSLHU26U9,B00A0J09GG,5.0,2013-04-01,2910,51,795,357,1480
A3FEGTOLCWXSV4,B00A0J09GG,5.0,2013-03-28,2906,50,845,357,1476
AIFLY2HF8NS8U,B00A0J09GG,5.0,2013-03-27,2905,50,1163,357,1475
ANCOMAI0I7LVG,B00A0J09GG,5.0,2013-04-23,2932,51,1219,357,1502
ADY836HK6QSYR,B00A0J09GG,4.0,2013-04-20,2929,51,1114,357,1499
A3T4OHEAHOJ700,B00A0J09GG,2.0,2013-03-30,2908,51,983,357,1478
A2CZPM110DW516,B00A0J09GG,4.0,2013-03-16,2894,50,467,357,1464
AQM0K7MBBT4AY,B00A0J09GG,4.0,2013-05-01,2940,51,1253,357,1510
A19FRW264WZTGP,B00A0J09GG,5.0,2013-04-03,2912,51,82,357,1482
A3PEOF0GX4EN38,B00A0J09GG,3.0,2013-03-25,2903,50,949,357,1473
A2IFKH3TJ10387,B00A0J09GG,4.0,2013-05-15,2954,51,524,357,1524
A3NHUQ33CFH3VM,B00A0J09GG,5.0,2013-03-21,2899,50,931,357,1469
A2ZY49IDE6TY5I,B00A0J09GG,4.0,2013-03-29,2907,50,693,357,1477
AEL6CQNQXONBX,B00A0J09GG,5.0,2013-04-06,2915,51,1123,357,1485
A31XW1RTQ4ZG9W,B00A0J09GG,4.0,2013-04-05,2914,51,712,357,1484
A2IMGHMF0LO151,B00A0J09GG,5.0,2013-03-27,2905,50,526,357,1475
ALNFHVS3SC4FV,B00A0J09GG,5.0,2013-04-12,2921,51,1198,357,1491
A1ZZZT0KJR46UV,B00A0J09GG,4.0,2013-04-05,2914,51,339,357,1484
ACVDL5QRCOPE1,B00A0J09GG,5.0,2013-04-06,2915,51,1102,357,1485
A2PSC7LUNIDEAH,B00A0J09GG,5.0,2013-05-07,2946,51,589,357,1516
A10Z8FC0SMU5VQ,B00A0J09GG,5.0,2013-03-27,2905,50,7,357,1475
A3L1DTUER1OUR8,B00A0J09GG,4.0,2013-03-28,2906,50,903,357,1476
AOTMP0OKJOUWI,B00A0J09GG,5.0,2013-03-28,2906,50,1233,357,1476
A36MP37DITBU6F,B00A0J09GG,5.0,2013-04-06,2915,51,753,357,1485
A2DG63DN704LOI,B00A0J09GG,3.0,2013-04-10,2919,51,473,357,1489
A1DW1FK1H3F2TM,B00A0J09GG,5.0,2013-04-19,2928,51,122,357,1498
A2503LT8PZIHAD,B00A0J09GG,3.0,2013-04-05,2914,51,392,357,1484
A3R5GTYQ50QVMD,B00A0J09GG,5.0,2013-03-26,2904,50,969,357,1474
A2WB4OWBUH2VQX,B00A0J09GG,5.0,2013-04-05,2914,51,657,357,1484
AT53ZTTO707MB,B00A0J09GG,5.0,2013-04-03,2912,51,1273,357,1482
A22S7D0LP8GRDH,B00A0J09GG,2.0,2013-04-08,2917,51,368,357,1487
A24RCBRDXRXR0Y,B00A0J09GG,4.0,2013-03-30,2908,51,387,357,1478
A244CRJ2QSVLZ4,B00A0J09GG,2.0,2013-04-10,2919,51,385,357,1489
A1ZU55TM45Y2R8,B00A0J09GG,3.0,2013-04-14,2923,51,336,357,1493
A55LS2HWPQB0Q,B00A0J09GG,5.0,2013-03-31,2909,51,1024,357,1479
A34CSXOGVYF94S,B00A0J09GG,5.0,2013-03-29,2907,50,736,357,1477
A1BK60GZ4QME6I,B00A0J09GG,4.0,2013-03-24,2902,50,103,357,1472
A2UEB48LAWFUCW,B00A0J09GG,3.0,2013-04-05,2914,51,629,357,1484
A3VI2VETB90ZG5,B00A0J09GG,5.0,2013-03-29,2907,50,1008,357,1477
A1VBDMNT6I8RE5,B00A0J09GG,5.0,2013-04-01,2910,51,281,357,1480
A1MDDJ2XUPZZOE,B00A0J09GG,3.0,2013-03-30,2908,51,205,357,1478
A1EVV74UQYVKRY,B00A0J09GG,5.0,2013-04-24,2933,51,133,357,1503
A2W9I628I6SE1U,B00A0J09GG,5.0,2013-03-26,2904,50,656,357,1474
A2R1HUYHXV7H18,B00A0J09GG,5.0,2013-05-13,2952,51,598,357,1522
A28FJ93TJSSQS4,B00A0J09GG,3.0,2013-04-13,2922,51,424,357,1492
A2VH0UT5EQFB6P,B00A0J09GG,5.0,2013-03-26,2904,50,650,357,1474
A2DA2NJZ2RIYAB,B00A0J09GG,5.0,2013-04-18,2927,51,472,357,1497
A7OCP4P0S4YO8,B00A0J09GG,4.0,2013-03-26,2904,50,1050,357,1474
A1UMSB7LAW0RIR,B00A0J09GG,2.0,2013-03-27,2905,50,273,357,1475
A3J029KBNG5MNP,B00A0J09GG,5.0,2013-04-22,2931,51,884,357,1501
AGEKVD8JPZQMT,B00A0J09GG,3.0,2013-04-03,2912,51,1143,357,1482
AHUT55E980RDR,B00A0J09GG,5.0,2013-03-31,2909,51,1159,357,1479
AAA0TUKS5VBSA,B00A0J09GG,4.0,2013-04-27,2936,51,1077,357,1506
A1MBXP3NZM2BUO,B00A0J09GG,5.0,2013-05-10,2949,51,204,357,1519
